drugid,name
DB00163,"(2R,4'R,8'r)-alpha-tocopherol"
DB00163,"(2R)-2,5,7,8-TETRAMETHYL-2-[(4R,8R)-4,8,12-trimethyltridecyl]chroman-6-ol"
DB00163,"(R,R,R)-alpha-tocopherol"
DB00163,"(R,R,R)-α-tocopherol"
DB00163,"5,7,8-Trimethyltocol"
DB00163,alpha-Tocopherol
DB00163,d-alpha-tocopherol
DB00163,d-α-tocopherol
DB00163,Vitamin e
DB00800,Fenoldopam
DB00800,Fénoldopam
DB00800,Fenoldopamum
DB00178,"(2S-(1(R*(r*)),2alpha,3abeta,6abeta))-1-(2-((1-(ethoxycarbonyl)-3-phenylpropyl)amino)-1-oxopropyl)octahydrocyclopenta(b)pyrrole-2-carboxylic acid"
DB00178,Altace (tn)
DB00178,Ramipril
DB00178,Ramiprilum
DB00178,Tritace
DB00295,(-)-Morphine
DB00295,(−)-morphine
DB00295,"(5alpha,6alpha)-17-Methyl-7,8-didehydro-4,5-epoxymorphinan-3,6-diol"
DB00295,"(5alpha,6alpha)-Didehydro-4,5-epoxy-17-methylmorphinan-3,6-diol"
DB00295,"(5R,6S,9R,13S,14R)-4,5-Epoxy-N-methyl-7-morphinen-3,6-diol"
DB00295,"(7R,7AS,12bs)-3-methyl-2,3,4,4a,7,7a-hexahydro-1H-4,12-methano[1]benzofuro[3,2-e]isoquinoline-7,9-diol"
DB00295,Morfina
DB00295,Morphia
DB00295,Morphin
DB00295,Morphine
DB00295,Morphinum
DB00295,Morphium
DB00741,"(11alpha,14beta)-11,17,21-trihydroxypregn-4-ene-3,20-dione"
DB00741,"(11beta)-11,17,21-Trihydroxypregn-4-ene-3,20-dione"
DB00741,11beta-hydrocortisone
DB00741,"11beta,17alpha,21-Trihydroxy-4-pregnene-3,20-dione"
DB00741,11β-hydrocortisone
DB00741,17-Hydroxycorticosterone
DB00741,"4-Pregnen-11beta,17alpha,21-triol-3,20-dione"
DB00741,Cortisol
DB00741,Hidrocortisona
DB00741,Hydrocortisone
DB00741,Hydrocortisonum
DB00741,Kendall's compound F
DB00741,Reichstein's substance M
DB00343,"(+)-cis-5-[2-(dimethylamino)Ethyl]-2,3-dihydro-3-hydroxy-2-(P-methoxyphenyl)-1,5-benzothiazepin-4(5H)-one acetate ester"
DB00343,"(2S-cis)-3-(Acetyloxy)-5-[2-(dimethylamino)ethyl]-2,3-dihydro-2-(4-methoxyphenyl)-1,5-benzothiazepin-4(5H)-one"
DB00343,"(2S,3S)-5-(2-(dimethylamino)Ethyl)-2-(4-methoxyphenyl)-4-oxo-2,3,4,5-tetrahydrobenzo[b][1,4]thiazepin-3-yl acetate"
DB00343,"Acetic acid (2S,3S)-5-(2-dimethylamino-ethyl)-2-(4-methoxy-phenyl)-4-oxo-2,3,4,5-tetrahydro-benzo[b][1,4]thiazepin-3-yl ester"
DB00343,Diltiazem
DB00343,Diltiazemum
DB01255,Lisdexamfetamine
DB01255,lisdexamfetamine dimesylate
DB01255,NRP104
DB00316,4-(Acetylamino)phenol
DB00316,4-acetamidophenol
DB00316,4'-hydroxyacetanilide
DB00316,Acenol
DB00316,Acetaminofen
DB00316,Acetaminophen
DB00316,Acetaminophene
DB00316,APAP
DB00316,N-acetyl-p-aminophenol
DB00316,p-acetamidophenol
DB00316,p-acetaminophenol
DB00316,p-Acetylaminophenol
DB00316,p-hydroxyacetanilide
DB00316,p-hydroxyphenolacetamide
DB00316,Panadol
DB00316,Paracetamol
DB00316,Paracetamolum
DB00316,Tylenol
DB00887,3-(Aminosulfonyl)-5-(butylamino)-4-phenoxybenzoic acid
DB00887,3-Butylamino-4-(phenoxy)-5-sulfamoylbenzoic acid
DB00887,3-Butylamino-4-phenoxy-5-sulfamoyl-benzoic acid
DB00887,3-Butylamino-4-phenoxy-5-sulfamoylbenzoic acid
DB00887,Bumetanida
DB00887,Bumetanidum
DB00996,1-(Aminomethyl)cyclohexaneacetic acid
DB00996,Gabapentin GR
DB00996,Gabapentina
DB00996,Gabapentine
DB00996,Gabapentino
DB00996,Gabapentinum
DB00996,Gabapetin
DB00996,Neurontin
DB00476,(3S)-N-Methyl-3-(1-naphthyloxy)-3-(2-thienyl)propan-1-amine
DB00476,LY 248686
DB00928,4-Amino-1-beta-D-ribofuranosyl-S-triazin-2(1H)-one
DB00928,5 AZC
DB00928,5-Azacytidine
DB00928,Azacitidina
DB00928,Azacitidine
DB00928,Azacitidinum
DB00928,Azacytidine
DB01073,2-Fluoro-ara AMP
DB01073,2-Fluoroadenine arabinoside 5'-monophosphate
DB01073,2F-Ara-AMP
DB01073,9-beta-Arabinofuranosyl-2-fluoroadenine-5'-phosphate
DB01073,9-beta-D-Arabinofuranosyl-2-fluoroadenine 5'-(dihydrogen phosphate)
DB01073,9-beta-D-Arabinofuranosyl-2-fluoroadenine 5'-monophosphate
DB01073,FAMP
DB01073,Fludara
DB01073,Fludarabine 5'-monophosphate
DB01073,Fludarabine monophosphate
DB01073,Fludarabine phosphate
DB00279,"3,3',5-triiodo-L-thyronine"
DB00279,"3,5,3'-Triiodo-L-thyronine"
DB00279,"3,5,3'-Triiodothyronine"
DB00279,"3,5,3'TRIIODOTHYRONINE"
DB00279,"4-(4-Hydroxy-3-iodophenoxy)-3,5-diiodo-L-phenylalanine"
DB00279,"L-3,5,3'-Triiodothyronine"
DB00279,L-T3
DB00279,Liothyronine
DB00279,Liothyroninum
DB00279,Liotironina
DB00279,"O-(4-hydroxy-3-iodophenyl)-3,5-diiodo-L-tyrosine"
DB00279,T3
DB00279,Tertroxin
DB00279,Tresitope
DB00279,Triiodothyronine
DB00397,2-amino-1-phenylpropan-1-ol
DB00397,Fenilpropanolamina
DB00397,Norephedrin
DB00397,Norephedrine
DB00397,Phenylpropanolamin
DB00397,Phénylpropanolamine
DB00397,Phenylpropanolaminum
DB00397,PPA
DB00397,β-hydroxyamphetamine)
DB00716,"9-Ethyl-6,9-dihydro-4,6-dioxo-10-propyl-4H-pyrano(3,2-g)chinolin-2,8-dicarbonsaeure"
DB00716,"9-Ethyl-6,9-dihydro-4,6-dioxo-10-propyl-4H-pyrano(3,2-g)quinoline-2,8-dicarboxylic acid"
DB00716,Nedocromil
DB00716,Nedocromilo
DB00716,Nedocromilum
DB00898,[CH2Me(OH)]
DB00898,[OEtH]
DB00898,1-Hydroxyethane
DB00898,Aethanol
DB00898,Aethylalkohol
DB00898,Alcohol
DB00898,Alcohol etílico
DB00898,Alcool éthylique
DB00898,Alkohol
DB00898,C2H5OH
DB00898,Dehydrated ethanol
DB00898,Etanol
DB00898,Ethanol
DB00898,Ethyl Alcohol
DB00898,EtOH
DB00898,Hydroxyethane
DB00898,Methylcarbinol
DB00898,Spiritus vini
DB00808,Indapamid
DB00808,Indapamida
DB00808,Indapamide
DB00808,Indapamidum
DB00808,Metindamide
DB00475,"7-chloro-2-Methylamino-5-phenyl-3H-1,4-benzodiazepin-4-oxide"
DB00475,CDP
DB00475,Chloradiazepoxide
DB00475,Chlordiazepoxide base
DB00475,Chlordiazepoxidum
DB00475,Clopoxide
DB00475,Helogaphen
DB00475,Libritabs
DB00475,Methaminodiazepoxide
DB00475,Multum
DB00475,Risolid
DB00475,Silibrin
DB00475,Tropium
DB01194,Azopt
DB01194,Brinzolamide
DB00715,"(-)-(3S,4R)-4-(P-Fluorophenyl)-3-((3,4-(methylenedioxy)phenoxy)methyl)piperidine"
DB00715,"(3S-trans)-3-((1,3-Benzodioxol-5-yloxy)methyl)-4-(4-fluorophenyl)piperidine"
DB00715,Paroxetina
DB00715,Paroxetine
DB00715,Paroxetinum
DB00758,(+)-Clopidogrel
DB00758,Clopidogrelum
DB00627,3-carboxypyridine
DB00627,3-Pyridinecarboxylic acid
DB00627,3-Pyridylcarboxylic acid
DB00627,Acide Nicotinique
DB00627,Acido nicotinico
DB00627,Acidum Nicotinicum
DB00627,Anti-pellagra vitamin
DB00627,beta-Pyridinecarboxylic acid
DB00627,M-Pyridinecarboxylic Acid
DB00627,Niacin
DB00627,Nicotinic Acid
DB00627,Nikotinsaeure
DB00627,P.P. factor
DB00627,Pellagra preventive factor
DB00627,PP Factor
DB00627,Pyridine-beta-carboxylic acid
DB00627,pyridine-β-carboxylic acid
DB00627,Vitamin B3
DB00627,β-pyridinecarboxylic acid
DB00240,7alpha-Chloro-16alpha-methylprednisolone
DB00240,7α-Chloro-16α-methylprednisolone
DB00240,Aclometasone
DB01151,"3-(10,11-DIHYDRO-5H-dibenzo[b,F]azepin-5-yl)-N-methylpropan-1-amine"
DB01151,5-(gamma-Methylaminopropyl)iminodibenzyl
DB01151,5-(γ-methylaminopropyl)iminodibenzyl
DB01151,Déméthylimipramine
DB01151,Desipramin
DB01151,Desipramina
DB01151,Desipramine
DB01151,Desipraminum
DB01151,Desmethylimipramine
DB01151,DMI
DB01151,Monodemethylimipramine
DB01151,N-(3-methylaminopropyl)iminobibenzyl
DB01151,Norimipramine
DB00988,"2-(3,4-Dihydroxyphenyl)ethylamine"
DB00988,3-Hydroxytyramine
DB00988,"3,4-Dihydroxyphenethylamine"
DB00988,"4-(2-Aminoethyl)-1,2-benzenediol"
DB00988,"4-(2-Aminoethyl)benzene-1,2-diol"
DB00988,4-(2-Aminoethyl)catechol
DB00988,4-(2-Aminoethyl)pyrocatechol
DB00988,Deoxyepinephrine
DB00988,Dopamin
DB00988,Dopamina
DB00988,Dopamine
DB00988,Dopaminum
DB00988,Dophamine
DB00988,Hydroxytyramin
DB00988,Hydroxytyramine
DB00988,Oxytyramine
DB00661,Calan
DB00661,Calan sr
DB00661,Covera-hs
DB00661,CP-16533-1
DB00661,CP-165331
DB00661,D-365
DB00661,Iproveratril
DB00661,Isoptin
DB00661,Isoptin sr
DB00661,SID104171262
DB00661,SID124881789
DB00661,SID124881790
DB00661,Tarka
DB00661,Vérapamil
DB00661,Verapamil
DB00661,Verapamilo
DB00661,Verapamilum
DB00661,Verelan
DB06287,42-[3-Hydroxy-2-(hydroxymethyl)-2-methylpropanoate]rapamycin
DB06287,CCI 779
DB06287,Torisel
DB01008,"1,4-Bis(methanesulfonoxy)butane"
DB01008,"1,4-Butanediol dimethanesulfonate"
DB01008,"1,4-Dimesyloxybutane"
DB01008,"1,4-Dimethanesulfonoxybutane"
DB01008,Bisulfex
DB01008,Busulfan
DB01008,Busulfano
DB01008,Busulfanum
DB01008,Leucosulfan
DB01008,Mablin
DB01008,Mielucin
DB01008,Misulban
DB01008,Mitostan
DB01008,Myeloleukon
DB01008,Myleran
DB01008,Tetramethylene bis(methanesulfonate)
DB00653,Magnesium sulfate (1:1)
DB00653,Magnesium sulfate anhydrous
DB00653,Magnesium sulphate
DB00653,Magnesium(ii) sulfate
DB00653,Magnesiumsulfat
DB00653,MgSO4
DB00590,"1-(4-Amino-6,7-dimethoxy-2-chinazolinyl)-4-(2,3-dihydro-1,4-benzodioxixin-2-ylcarbonyl)piperazin"
DB00590,"1-(4-Amino-6,7-dimethoxy-2-quinazolinyl)-4-(1,4-benzodioxan-2-ylcarbonyl)piperazin"
DB00590,Doxazosin
DB00590,Doxazosin mesilate
DB00590,Doxazosin mesylate
DB00590,Doxazosina
DB00590,Doxazosine
DB00590,Doxazosinum
DB01217,"alpha,alpha,Alpha',alpha'-tetramethyl-5-(1H-1,2,4-triazol-1-ylmethyl)-m-benzenediacetonitrile"
DB01217,Anastrozol
DB01101,"(1-(5-Deoxy-beta-D-ribofuranosyl)-5-fluoro-1,2-dihydro-2-oxo-4-pyrimidinyl)-carbamic acid pentyl ester"
DB01101,Capecitabin
DB01101,Capecitabina
DB01101,Capecitabinum
DB01101,"Pentyl [1-(5-deoxy-beta-D-ribofuranosyl)-5-fluoro-2-oxo-1,2-dihydropyrimidin-4-yl]carbamate"
DB01101,"Pentyl 1-(5-deoxy-beta-D-ribofuranosyl)-5-fluoro-1,2-dihydro-2-oxo-4-pyrimidinecarbamate"
DB01101,Xeloda
DB00203,"1-((3-(4,7-Dihydro-1-methyl-7-oxo-3-propyl-1H-pyrazolo(4,3-D)pyrimidin-5-yl)-4-ethoxyphenyl)sulfonyl)-4-methylpiperazine"
DB00724,"1-Isobutyl-1H-imidazo[4,5-c]quinolin-4-amine"
DB00724,"4-Amino-1-isobutyl-1H-imidazo(4,5-c)quinoline"
DB00724,Imiquimod
DB00724,Imiquimodum
DB00724,R 837
DB00724,Zartra
DB00820,"(6R-trans)-6-(1,3-Benzodioxol-5-yl)-2,3,6,7,12,12a-hexahydro-2-methyl-pyrazino(1',2':1,6)pyrido(3,4-b)indole-1,4-dione"
DB00820,"(6R,12AR)-2,3,6,7,12,12a-hexahydro-2-methyl-6-(3,4-(methylenedioxy)phenyl) pyrazino(1',2':1,6)pyrido(3,4-b)indole-1,4-dione"
DB00820,"6-BENZO[1,3]dioxol-5-yl-2-methyl-2,3,6,7,12,12a-hexahydro-pyrazino[1',2':1,6]pyrido[3,4-b]indole-1,4-dione"
DB00820,Adcirca
DB00820,Cialis
DB00820,ICOS 351
DB00820,Tadanafil
DB00440,"2,4-Diamino-5-(3,4,5-trimethoxybenzyl)pyrimidine"
DB00440,"5-[(3,4,5-Trimethoxyphenyl)methyl]-2,4-pyrimidinediamine"
DB00440,Proloprim
DB00440,Trimethoprim
DB00440,Triméthoprime
DB00440,Trimethoprimum
DB00440,Trimetoprima
DB00440,Trimpex
DB01003,5-[3-(2-Carboxy-4-oxo-4H-5-chromenyloxy)-2-hydroxypropoxy]-4-oxo-4H-2-chromenecarboxylic acid
DB01003,Acide Cromoglicique
DB01003,Acido Cromoglicico
DB01003,Acidum Cromoglicicum
DB01003,Cromoglicate
DB01003,Cromoglicic Acid
DB01003,Cromoglycate
DB01003,Cromolyn
DB00494,"(e)-alpha-Cyano-N,N-diethyl-3,4-dihydroxy-5-nitrocinnamamide"
DB00494,Comtan
DB00494,Comtess
DB00494,Entacapona
DB00494,Entacapone
DB00494,Entacaponum
DB00494,"N,N-Diethyl-2-cyano-3-(3,4-dihydroxy-5-nitrophenyl) acrylamide"
DB00960,1-(1H-indol-4-Yloxy)-3-(isopropylamino)propan-2-ol
DB00960,1-(1H-indol-4-Yloxy)-3-(propan-2-ylamino)-propan-2-ol
DB00960,1-(1H-indol-4-Yloxy)-3-[(1-methylethyl)amino]propan-2-ol
DB00960,4-(2-Hydroxy-3-isopropylaminopropoxy)-indole
DB00960,Betapindol
DB00960,Blockin L
DB00960,Blocklin L
DB00960,Blocklin-L
DB00960,Calvisken
DB00960,Cardilate
DB00960,Carvisken
DB00960,Decreten
DB00960,Durapindol
DB00960,Glauco-visken
DB00960,Pectobloc
DB00960,Pinbetol
DB00960,Pindolol
DB00960,Pindololum
DB00960,Prinodolol
DB00960,Pynastin
DB00960,Visken
DB00545,Bromure de Pyridostigmine
DB00545,Bromuro de piridostigmina
DB00545,Mestinon
DB00545,Pyridostigmin bromid
DB00545,Pyridostigmine
DB00545,Pyridostigmini Bromidum
DB00545,Regonol
DB00545,SID11111694
DB00545,SID90340824
DB00368,(-)-Arterenol
DB00368,(-)-Noradrenaline
DB00368,(-)-Norepinephrine
DB00368,(R)-(-)-Norepinephrine
DB00368,"(R)-4-(2-amino-1-Hydroxyethyl)-1,2-benzenediol"
DB00368,(R)-Norepinephrine
DB00368,"4-[(1R)-2-Amino-1-hydroxyethyl]-1,2-benzenediol"
DB00368,Arterenol
DB00368,L-noradrenaline
DB00368,L-Norepinephrine
DB00368,Nor-adrenaline
DB00368,Noradrenaline
DB00368,Norepinefrina
DB00368,Norepinephrine
DB00368,Norepinephrinum
DB00908,(+)-quinidine
DB00908,"(8R,9S)-Quinidine"
DB00908,"(R)-(6-Methoxyquinolin-4-yl)((3S,4R,7S)-3-vinylquinuclidin-7-yl)methanol"
DB00908,"(S)-(6-Methoxy-quinolin-4-yl)-((2R,5R)-5-vinyl-1-aza-bicyclo[2.2.2]oct-2-yl)-methanol"
DB00908,"(S)-(6-Methoxyquinolin-4-yl)((2R,5R)-5-vinylquinuclidin-2-yl)methanol"
DB00908,6-Methoxy-alpha-(5-vinyl-2-quinuclidinyl)-4-quinolinemethanol
DB00908,alpha-(6-Methoxy-4-quinolyl)-5-vinyl-2-quinuclidinemethanol
DB00908,beta-Quinine
DB00908,Chinidin
DB00908,Chinidinum
DB00908,CIN-QUIN
DB00908,Conchinin
DB00908,Conquinine
DB00908,Kinidin
DB00908,Pitayine
DB00908,Quinidina
DB00908,Quinidine
DB00908,β-quinine
DB00871,Terbutalin
DB00871,Terbutalina
DB00871,Terbutaline (sulfate de)
DB00871,Terbutalini sulfas
DB00871,Terbutalinsulfat
DB00871,Terbutalinum
DB00213,Pantoprazol
DB00213,Pantoprazolum
DB00537,"1-Cyclopropyl-6-fluoro-1,4-dihydro-4-oxo-7-(1-piperazinyl)-3-quinolinecarboxylic acid"
DB00537,"1-Cyclopropyl-6-fluoro-4-oxo-7-(piperazin-1-yl)-1,4-dihydroquinoline-3-carboxylic acid"
DB00537,"1-Cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-yl-1,4-dihydro-quinoline-3-carboxylic acid"
DB00537,"1-CYCLOPROPYL-6-fluoro-4-oxo-7-piperazin-1-yl-1,4-dihydroquinoline-3-carboxylic acid"
DB00537,1-Cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid
DB00537,"1-Cyclopropyl-6-fluoro-7-(4-methyl-piperazin-1-yl)-4-oxo-1,4-dihydro-quinoline-3-carboxylic acid"
DB00537,"1-Cyclopropyl-6-fluoro-7-hexahydro-1-pyrazinyl-4-oxo-1,4-dihydro-3-quinolinecarboxylic acid"
DB00537,Ciprofloxacin
DB00537,Ciprofloxacine
DB00537,Ciprofloxacino
DB00537,Ciprofloxacinum
DB00571,1-((1-Methylethyl)amino)-3-(1-naphthalenyloxy)-2-propanol
DB00571,1-(isopropylamino)-3-(1-naphthyloxy)propan-2-ol
DB00571,beta-Propranolol
DB00571,Propanalol
DB00571,Propanolol
DB00571,Propranolol
DB00571,Propranololo
DB00571,Propranololum
DB00571,β-Propranolol
DB00436,"+--3-Benzyl-3,4-dihydro-6-(trifluoromethyl)-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide"
DB00436,"6-Trifluoromethyl-3-benzyl-7-sulfamyl-3,4-dihydro-1,2,4-benzothiadiazine 1,1-dioxide"
DB00436,Bendrofluazide
DB00436,Bendroflumethiazid
DB00436,Bendrofluméthiazide
DB00436,Bendroflumethiazidum
DB00436,Bendroflumetiazida
DB00436,Benzhydroflumethiazide
DB00351,"17-Acetoxy-6-methylpregna-4,6-diene-3,20-dione"
DB00351,"17-Hydroxy-6-methylpregna-4,6-diene-3,20-dione 17-acetate"
DB00351,17alpha-Acetoxy-6-dehydro-6-methylprogesterone
DB00351,"17alpha-Hydroxy-6-methylpregna-4,6-diene-3,20-dione acetate"
DB00351,17α-Acetoxy-6-dehydro-6-methylprogesterone
DB00351,"17α-Hydroxy-6-methylpregna-4,6-diene-3,20-dione acetate"
DB00351,6-Dehydro-6-methyl-17alpha-acetoxyprogesterone
DB00351,6-Dehydro-6-methyl-17α-acetoxyprogesterone
DB00351,"6-Methyl-17alpha-acetoxypregna-4,6-diene-3,20-dione"
DB00351,6-Methyl-17alpha-hydroxy-delta(sup 6)-progesterone acetate
DB00351,"6-Methyl-17α-acetoxypregna-4,6-diene-3,20-dione"
DB00351,6-Methyl-17α-hydroxy-delta(sup 6)-progesterone acetate
DB00351,6-Methyl-6-dehydro-17alpha-acetoxyprogesterone
DB00351,6-Methyl-6-dehydro-17α-acetoxyprogesterone
DB00351,"6-Methyl-delta(sup 4,6)-pregnadien-17alpha-ol-3,20-dione acetate"
DB00351,"6-Methyl-delta(sup 4,6)-pregnadien-17α-ol-3,20-dione acetate"
DB00351,6-Methyl-delta(sup 6)-dehydro-17alpha-acetoxyprogesterone
DB00351,6-Methyl-delta(sup 6)-dehydro-17α-acetoxyprogesterone
DB00351,Magestin
DB00351,Maygace
DB00351,Megace
DB00351,Megeron
DB00351,Megestat
DB00351,Megestil
DB00351,Megestin
DB00351,MGA
DB00351,Niagestin
DB00351,Ovaban
DB00351,Ovarid
DB00351,Volidan
DB00153,"(3beta,5Z,7e,22e)-9,10-Secoergosta-5,7,10(19),22-tetraen-3-ol"
DB00153,"(5Z,7e,22e)-(3S)-9,10-Seco-5,7,10(19),22-ergostatetraen-3-ol"
DB00153,"(5Z,7e,22e)-(3S)-9,10-Secoergosta-5,7,10(19),22-tetraen-3-ol"
DB00153,Activated ergosterol
DB00153,Calciferol
DB00153,Ercalciol
DB00153,Ergocalciferol
DB00153,Ergocalciferolum
DB00153,Oleovitamin D2
DB00153,Viosterol
DB00153,Vitamin D2
DB00153,Vitamina D2
DB01176,(+-)-1-Diphenylmethyl-4-methylpiperazine
DB01176,(±)-1-diphenylmethyl-4-methylpiperazine
DB01176,(N-Benzhydryl)(n'-methyl)diethylenediamine
DB01176,1-(Diphenylmethyl)-4-methylpiperazine
DB01176,1-Benzhydryl-4-methylpiperazin
DB01176,Ciclizina
DB01176,Cyclizine
DB01176,Cyclizinum
DB01176,N-Benzhydryl-N'-methylpiperazine
DB01176,N-methyl-N'-benzhydrylpiperazine
DB00222,Amaryl
DB00222,Glimepirida
DB00222,Glimépiride
DB00222,Glimepiridum
DB00668,(-)-(R)-Epinephrine
DB00668,"(-)-3,4-Dihydroxy-alpha-((methylamino)methyl)benzyl alcohol"
DB00668,(-)-Adrenaline
DB00668,(−)-adrenaline
DB00668,(R)-(-)-Adnephrine
DB00668,(R)-(-)-Adrenaline
DB00668,(R)-(-)-Epinephrine
DB00668,(R)-(-)-Epirenamine
DB00668,(R)-(−)-adrenaline
DB00668,"4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol"
DB00668,Adrenalin
DB00668,Adrenaline
DB00668,Epinefrin
DB00668,Epinefrina
DB00668,Epinephrin
DB00668,Epinephrine
DB00668,Epinephrinum
DB00668,Epipen
DB00668,Epipen jr
DB00668,L-Adrenaline
DB00668,levoepinephrine
DB00668,Primatene
DB01075,"2-(Benzhydryloxy)-N,N-dimethylethylamine"
DB01075,"2-diphenylmethoxy-N,N-demthylethanamine"
DB01075,alpha-(2-Dimethylaminoethoxy)diphenylmethane
DB01075,beta-Dimethylaminoethanol diphenylmethyl ether
DB01075,beta-Dimethylaminoethyl benzhydryl ether
DB01075,Difenhidramina
DB01075,Diphenhydraminum
DB01075,"N-(2-(Diphenylmethoxy)ethyl)-N,N-dimethylamine"
DB01075,O-benzhydryldimethylaminoethanol
DB01075,β-dimethylaminoethyl benzhydryl ether
DB00433,2-Chloro-10-(3-(1-methyl-4-piperazinyl)propyl)-phenothiazine
DB00433,2-Chloro-10-(3-(4-methyl-1-piperazinyl)propyl)phenothiazine
DB00433,3-Chloro-10-(3-(1-methyl-4-piperazinyl)propyl)phenothiazine
DB00433,3-Chloro-10-(3-(4-methyl-1-piperazinyl)propyl)phenothiazine
DB00433,Capazine
DB00433,Chlormeprazine
DB00433,Chloro-3 (N-methylpiperazinyl-3 propyl)-10 phenothiazine
DB00433,Chloropernazine
DB00433,Emetiral
DB00433,N-(gamma-(4'-Methylpiperazinyl-1')propyl)-3-chlorophenothiazine
DB00433,Prochlorperazin
DB00433,Prochlorpérazine
DB00433,Prochlorperazinum
DB00433,Prochlorpermazine
DB00433,Prochlorpromazine
DB00433,Procloperazine
DB00433,Proclorperazina
DB00437,"1,5-Dihydro-4H-pyrazolo(3,4-D)pyrimidin-4-one"
DB00437,"1,5-Dihydro-4H-pyrazolo(3,4-D)pyrimidine-4-one"
DB00437,"1H-Pyrazolo(3,4-D)pyrimidin-4-ol"
DB00437,4-HPP
DB00437,"4-Hydroxy-1H-pyrazolo(3,4-D)pyrimidine"
DB00437,"4-Hydroxy-3,4-pyrazolopyrimidine"
DB00437,"4-Hydroxypyrazolo(3,4-D)pyrimidine"
DB00437,4-Hydroxypyrazolopyrimidine
DB00437,"4-Hydroxypyrazolyl(3,4-D)pyrimidine"
DB00437,"4'-Hydroxypyrazolol(3,4-D)pyrimidine"
DB00437,"4H-Pyrazolo(3,4-D)pyrimidin-4-one"
DB00437,AL-100
DB00437,Allopurinol
DB00437,Allopurinolum
DB00437,Alopurinol
DB00437,Zyloprim (tn)
DB00853,"3-Methyl-4-oxo-3,4-dihydroimidazo(5,1-D)(1,2,3,5)tetrazine-8-carboxamide"
DB00853,"3,4-dihydro-3-Methyl-4-oxoimidazo(5,1-D)-1,2,3,5-tetrazine-8-carboxamide"
DB00853,"3,4-dihydro-3-Methyl-4-oxoimidazo(5,1-D)-as-tetrazine-8-carboxamide"
DB00853,"8-Carbamoyl-3-methylimidazo(5,1-D)-1,2,3,5-tetrazin-4(3H)-one"
DB00853,BRN 5547136
DB00853,CCRG 81045
DB00853,CCRG-81045
DB00853,CCRIS 8996
DB00853,m & b 39831
DB00853,M&B 39831
DB00853,MB 39831
DB00853,Methazolastone
DB00853,NSC 362856
DB00853,Sch 52365
DB00853,Temodal
DB00853,Temodar
DB00853,Temozolodida
DB00853,Temozolomid
DB00853,Temozolomida
DB00853,Témozolomide
DB00853,Temozolomidum
DB00853,TMZ
DB00843,Domepezil
DB00843,Donepezil
DB00843,Donepezilo
DB00843,Donepezilum
DB00214,1-Isopropyl-3-((4-m-toluidino-3-pyridyl)sulfonyl)urea
DB00214,Demadex
DB00214,Luprac
DB00214,N-(((1-Methylethyl)amino)carbonyl)-4-((3-methylphenyl)amino)-3-pyridinesulfonamide
DB00214,Torasemida
DB00214,Torasemidum
DB00214,Torsemide
DB00918,1-(((3-(2-(Dimethylamino)ethyl)indol-5-yl)methyl)sulfonyl)pyrrolidine
DB00481,(2-(4-Hydroxyphenyl)-6-hydroxybenzo(b)thien-3-yl)(4-(2-(1-piperidinyl)ethoxy)phenyl)methanone
DB00481,Keoxifene
DB00481,LY 139481
DB00481,RAL
DB00481,Raloxifene
DB00481,Raloxifeno
DB00481,Raloxifenum
DB00490,"8-(4-(4-(2-Pyrimidinyl)-1-piperizinyl)butyl)-8-azaspiro(4,5)decane-7,9-dione"
DB00490,Buspiron
DB00490,Buspirona
DB00490,Buspirone
DB00490,Buspironum
DB01367,(1R)-N-Propargylindan-1-amine
DB01367,(R)-Indan-1-yl-prop-2-ynyl-amine
DB01367,(R)-N-2-Propynyl-1-indanamine
DB01367,RAS
DB00215,Citadur
DB00215,Nitalapram
DB00201,1-methyltheobromine
DB00201,"1,3,7-Trimethyl-2,6-dioxopurine"
DB00201,"1,3,7-trimethylpurine-2,6-dione"
DB00201,"1,3,7-trimethylxanthine"
DB00201,"3,7-Dihydro-1,3,7-trimethyl-1H-purin-2,6-dion"
DB00201,7-methyltheophylline
DB00201,Anhydrous caffeine
DB00201,Cafeína
DB00201,Caféine
DB00201,Caffeine
DB00201,Coffein
DB00201,Guaranine
DB00201,Koffein
DB00201,Mateína
DB00201,Methyltheobromine
DB00201,Teina
DB00201,Thein
DB00201,Theine
DB00497,(-)-14-Hydroxydihydrocodeinone
DB00497,"4,5-Epoxy-14-hydroxy-3-methoxy-17-methylmorphinan-6-one"
DB00497,"4,5alpha-Epoxy-14-hydroxy-3-methoxy-17-methylmorphinan-6-one"
DB00497,Dihydro-14-hydroxycodeinone
DB00497,Dihydrohydroxycodeinone
DB00497,Dihydroxycodeinone
DB00497,Oxicodona
DB00497,Oxycodone
DB00497,Oxycodonum
DB01577,(+)-(S)-N-alpha-Dimethylphenethylamine
DB01577,(+)-(S)-N-α-dimethylphenethylamine
DB01577,"(AlphaS)-N,alpha-dimethylbenzeneethanamine"
DB01577,"(S)-N,alpha-Dimethylbenzeneethanamine"
DB01577,"(S)-N,α-dimethylbenzeneethanamine"
DB01577,"(αS)-N,α-dimethylbenzeneethanamine"
