?drugid	?name
DB00861	"5-(2,4-Difluorophenyl)salicylic acid"@en
DB00861	"Diflunisal"@en
DB00861	"Diflunisalum"@en
DB00861	"Dolobid"@en
DB01551	"DHC"@en
DB01551	"Remedacen"@en
DB00975	"Cardoxin"@en
DB00975	"Cleridium 150"@en
DB00975	"Curantyl"@en
DB00975	"Dipiridamol"@en
DB00975	"Dipyridamine"@en
DB00975	"Dipyridamolum"@en
DB00975	"Dipyudamine"@en
DB00975	"Dypyridamol"@en
DB00975	"Persantin"@en
DB00476	"(3S)-N-Methyl-3-(1-naphthyloxy)-3-(2-thienyl)propan-1-amine"@en
DB00476	"LY 248686"@en
DB01240	"(5Z,13e)-(15S)-6,9alpha-Epoxy-11alpha,15-dihydroxyprosta-5,13-dienoate"@en
DB01240	"(5Z,9alpha,11alpha,13e,15S)-6,9-Epoxy-11,15-dihydroxyprosta-5,13-dien-1-oic acid"@en
DB01240	"Epoprostenol"@en
DB01240	"Flolan"@en
DB01240	"PGI2"@en
DB01240	"PGX"@en
DB01240	"Prostacyclin"@en
DB01240	"Prostaglandin I2"@en
DB01240	"Prostaglandin x"@en
DB01240	"Vasocyclin"@en
DB00063	"Integrelin"@en
DB00063	"Intrifiban"@en
DB01175	"(+)-Citalopram"@en
DB01175	"(S)-Citalopram"@en
DB01175	"Escitalopram Oxalate"@en
DB01175	"Escitalopramum"@en
DB01175	"Esertia"@en
DB01175	"S-(+)-Citalopram"@en
DB01175	"S(+)-Citalopram"@en
DB00749	"(+-)-1,8-Diethyl-1,3,4,9-tetrahydropyrano(3,4-b)indole-1-acetic acid"@en
DB00749	"(1,8-Diethyl-1,3,4,9-tetrahydro-pyrano[3,4-b]indol-1-yl)-acetic acid"@en
DB00749	"1,3,4,9-Tetrahydro-1,8-diethylpyrano(3,4-b)indole-1-acetic acid"@en
DB00749	"1,8-Diethyl-1,3,4,9-tetrahydropyrano(3,4-b)indole-1-acetic acid"@en
DB00749	"1,8-Diethyl-1,3,4,9-tetrahydropyrano[3,4-b]indol-1-ylacetic acid"@en
DB00749	"Étodolac"@en
DB00749	"Etodolac"@en
DB00749	"Etodolaco"@en
DB00749	"Etodolacum"@en
DB00749	"Etodolic acid"@en
DB00749	"Etodolsäure"@en
DB00573	"(+-)-2-(3-Phenoxyphenyl)propionic acid"@en
DB00573	"(+-)-m-Phenoxyhydratropic acid"@en
DB00573	"2-(3-Phenoxyphenyl)propionic acid"@en
DB00573	"2-(m-Phenoxyphenyl)propionic acid"@en
DB00573	"alpha-(m-Phenoxyphenyl)propionic acid"@en
DB00573	"alpha-Methyl-3-phenoxybenzeneacetic acid"@en
DB00573	"Fenoprofen"@en
DB00573	"Fénoprofène"@en
DB00573	"Fenoprofeno"@en
DB00573	"Fenoprofenum"@en
DB00472	"(+-)-N-Methyl-3-phenyl-3-((alpha,alpha,alpha-trifluoro-P-tolyl)oxy)propylamine"@en
DB00472	"(+-)-N-Methyl-gamma-(4-(trifluoromethyl)phenoxy)benzenepropanamine"@en
DB00472	"Fluoxetin"@en
DB00472	"Fluoxetina"@en
DB00472	"Fluoxétine"@en
DB00472	"Fluoxetinum"@en
DB00472	"Prozac"@en
DB00712	"(+-)-2-Fluoro-alpha-methyl-4-biphenylacetic acid"@en
DB00712	"2-(2-Fluorobiphenyl-4-yl)propanoic acid"@en
DB00712	"2-Fluoro-alpha-methyl-(1,1'-biphenyl)-4-acetic acid"@en
DB00712	"3-Fluoro-4-phenylhydratropic acid"@en
DB00712	"Ansaid"@en
DB00712	"FLP"@en
DB00712	"Flurbiprofen"@en
DB00712	"Flurbiprofene"@en
DB00712	"Flurbiprofeno"@en
DB00712	"Flurbiprofenum"@en
DB00712	"S-flurbiprofen"@en
DB00176	"Fluvoxamina"@en
DB00176	"Fluvoxamine"@en
DB00176	"Fluvoxaminum"@en
DB01050	"(+-)-2-(P-Isobutylphenyl)propionic acid"@en
DB01050	"(+-)-alpha-Methyl-4-(2-methylpropyl)benzeneacetic acid"@en
DB01050	"(+-)-Ibuprofen"@en
DB01050	"(+-)-P-Isobutylhydratropic acid"@en
DB01050	"(4-Isobutylphenyl)-alpha-methylacetic acid"@en
DB01050	"(RS)-ibuprofen"@en
DB01050	"2-(4-Isobutylphenyl)propanoic acid"@en
DB01050	"4-Isobutylhydratropic acid"@en
DB01050	"Adran"@en
DB01050	"Advil"@en
DB01050	"alpha-(4-Isobutylphenyl)propionic acid"@en
DB01050	"alpha-(P-Isobutylphenyl)propionic acid"@en
DB01050	"Amibufen"@en
DB01050	"Anco"@en
DB01050	"Anflagen"@en
DB01050	"Apsifen"@en
DB01050	"Bluton"@en
DB01050	"Brufen"@en
DB01050	"Brufort"@en
DB01050	"Buburone"@en
DB01050	"Butylenin"@en
DB01050	"Dolgin"@en
DB01050	"Dolgirid"@en
DB01050	"Dolgit"@en
DB01050	"Dolo-dolgit"@en
DB01050	"Ebufac"@en
DB01050	"Epobron"@en
DB01050	"Femadon"@en
DB01050	"Haltran"@en
DB01050	"Ibu-attritin"@en
DB01050	"Ibumetin"@en
DB01050	"Ibuprocin"@en
DB01050	"Ibuprofen"@en
DB01050	"Ibuprophen"@en
DB01050	"Ibutid"@en
DB01050	"Inabrin"@en
DB01050	"Inoven"@en
DB01050	"Lamidon"@en
DB01050	"Lebrufen"@en
DB01050	"Liptan"@en
DB01050	"Medipren"@en
DB01050	"Motrin"@en
DB01050	"Mynosedin"@en
DB01050	"Nobfen"@en
DB01050	"Nobgen"@en
DB01050	"Nuprin"@en
DB01050	"Nurofen"@en
DB01050	"P-Isobutylhydratropic Acid"@en
DB01050	"Para-Isobutylhydratropic Acid"@en
DB01050	"Pediaprofen"@en
DB01050	"Roidenin"@en
DB01050	"Rufen"@en
DB01050	"Seclodin"@en
DB01050	"Suspren"@en
DB01050	"Tabalon"@en
DB01050	"Trendar"@en
DB01050	"Urem"@en
DB00328	"{1-[(4-chlorophenyl)carbonyl]-5-methoxy-2-methyl-1H-indol-3-yl}acetic acid"@en
DB00328	"1-(p-chlorobenzoyl)-5-methoxy-2-methylindole-3-acetic acid"@en
DB00328	"Aconip"@en
DB00328	"Indocin"@en
DB00328	"Indometacin"@en
DB00328	"Indometacina"@en
DB00328	"Indometacine"@en
DB00328	"Indometacinum"@en
DB00328	"Indomethacin"@en
DB01009	"2-(3-Benzoylphenyl)propionic acid"@en
DB01009	"3-Benzoyl-alpha-methylbenzeneacetic acid"@en
DB01009	"3-Benzoyl-α-methylbenzeneacetic acid"@en
DB01009	"3-Benzoylhydratropic acid"@en
DB01009	"Ketoprofen"@en
DB01009	"L'Acide (benzoyl-3-phenyl)-2-propionique"@en
DB01009	"m-Benzoylhydratropic acid"@en
DB01009	"Orudis (tn)"@en
DB00465	"(+-)-5-Benzoyl-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid"@en
DB00465	"(+-)-Ketorolac"@en
DB00465	"Ketorolac"@en
DB00465	"Kétorolac"@en
DB00465	"Ketorolaco"@en
DB00465	"Ketorolacum"@en
DB00465	"rac-Ketorolac"@en
DB08918	"F-2695"@en
DB08918	"Levomilnacipran"@en
DB01397	"Magnesium salicylate anhydrous"@en
DB00784	"Acide méfénamique"@en
DB00784	"Acido mefenamico"@en
DB00784	"Acidum mefenamicum"@en
DB00784	"CI-473"@en
DB00784	"CN 35355"@en
DB00784	"CN-35355"@en
DB00784	"INF 3355"@en
DB00784	"INF-3355"@en
DB00784	"Mefenaminsaeure"@en
DB00784	"Mefenaminsäure"@en
DB00784	"N-(2,3-Xylyl)-2-aminobenzoic acid"@en
DB00784	"N-2,3-Xylylanthranilic acid"@en
DB00784	"Ponstel"@en
DB00814	"Meloxicam"@en
DB00814	"Méloxicam"@en
DB00814	"Meloxicamum"@en
DB00814	"Mobic"@en
DB00814	"UNII-vg2qf83cgl"@en
DB04896	"(-)-milnacipran"@en
DB04896	"Midalcipran"@en
DB04896	"Milnacipran"@en
DB04896	"Milnacipranum"@en
DB00461	"4-(6-Methoxy-2-naphthalenyl)-2-butanone"@en
DB00461	"4-(6-Methoxy-2-naphthyl)-2-butanone"@en
DB00461	"Nabumeton"@en
DB00461	"Nabumetona"@en
DB00461	"Nabumétone"@en
DB00461	"Nabumetone"@en
DB00461	"Nabumetonum"@en
DB00461	"Relafen"@en
DB00788	"(+)-(S)-6-Methoxy-alpha-methyl-2-naphthaleneacetic acid"@en
DB00788	"(+)-(S)-Naproxen"@en
DB00788	"(+)-2-(6-Methoxy-2-naphthyl)propionic acid"@en
DB00788	"(+)-2-(Methoxy-2-naphthyl)-propionic acid"@en
DB00788	"(+)-2-(Methoxy-2-naphthyl)-propionsaeure"@en
DB00788	"(+)-Naproxen"@en
DB00788	"(S)-(+)-2-(6-Methoxy-2-naphthyl)propionic acid"@en
DB00788	"(S)-(+)-Naproxen"@en
DB00788	"(S)-2-(6-Methoxy-2-naphthyl)propanoic acid"@en
DB00788	"(S)-2-(6-Methoxy-2-naphthyl)propionic acid"@en
DB00788	"(S)-6-Methoxy-alpha-methyl-2-naphthaleneacetic acid"@en
DB00788	"(S)-Naproxen"@en
DB00788	"Naprolag"@en
DB00788	"Naproxen"@en
DB00788	"Naproxène"@en
DB00788	"Naproxeno"@en
DB00788	"Naproxenum"@en
DB00727	"1,2,3-Propanetrioltrinitrate"@en
DB00727	"1,2,3-Propanetriyl nitrate"@en
DB00727	"Glycerin trinitrate"@en
DB00727	"Glycerol trinitrate"@en
DB00727	"Glycerol, nitric acid triester"@en
DB00727	"Glyceroli trinitratis"@en
DB00727	"Glyceroltrinitrat"@en
DB00727	"Glyceryl trinitrate"@en
DB00727	"Minitran"@en
DB00727	"Natispray"@en
DB00727	"NG"@en
DB00727	"Nitro-dur"@en
DB00727	"Nitroglicerina"@en
DB00727	"Nitroglycerin"@en
DB00727	"Nitroglycerine"@en
DB00727	"Nitroglycerol"@en
DB00727	"Nitrolingual"@en
DB00727	"Nitromed"@en
DB00727	"Nitromist"@en
DB00727	"Nitrostat"@en
DB00727	"Propane-1,2,3-triyl trinitrate"@en
DB00727	"Rectogesic"@en
DB00727	"Transderm nitro"@en
DB00727	"Trinitrine"@en
DB00727	"Trinitroglycerin"@en
DB00727	"Trinitroglycerol"@en
DB00991	"Danoprox"@en
DB00991	"Daypro"@en
DB00991	"Dayrun"@en
DB00991	"Deflam"@en
DB00991	"Duraprox"@en
DB00991	"Oxaprozina"@en
DB00991	"Oxaprozine"@en
DB00991	"Oxaprozinum"@en
DB00991	"Walix"@en
DB00715	"(-)-(3S,4R)-4-(P-Fluorophenyl)-3-((3,4-(methylenedioxy)phenoxy)methyl)piperidine"@en
DB00715	"(3S-trans)-3-((1,3-Benzodioxol-5-yloxy)methyl)-4-(4-fluorophenyl)piperidine"@en
DB00715	"Paroxetina"@en
DB00715	"Paroxetine"@en
DB00715	"Paroxetinum"@en
DB00554	"4-Hydroxy-2-methyl-N-(2-pyridyl)-2H-1,2-benzothiazin-3-caboxyamid-1,1-dioxid"@en
DB00554	"Feldene"@en
DB00554	"Piroxicam"@en
DB00554	"Piroxicamum"@en
DB00554	"Pyroxycam"@en
DB06209	"Effient"@en
DB06209	"Prasugrel"@en
DB06209	"SID124899264"@en
DB01399	"2-Carboxyphenyl salicylate"@en
DB01399	"Disalcid"@en
DB01399	"Disalicylic acid"@en
DB01399	"Disalicylsaeure"@en
DB01399	"O-Salicylcylsalicylsaeure"@en
DB01399	"O-Salicylsalicylic acid"@en
DB01399	"Salicylic acid bimolecular ester"@en
DB01399	"Salicyloxysalicylic acid"@en
DB01399	"Salicyloylsalicylic acid"@en
DB01399	"salicylsalicylic acid"@en
DB01399	"Salsalato"@en
DB01399	"Salsalatum"@en
DB01399	"Sasapyrin"@en
DB01399	"Sasapyrine"@en
DB01399	"Sasapyrinum"@en
DB01104	"(+)-Sertraline"@en
DB01104	"(1S-cis)-1,2,3,4-Tetrahydro-4-(3,4-dichlorophenyl)-N-methyl-1-naphthalenamine"@en
DB01104	"(1S,4S)-Sertraline"@en
DB01104	"cis-(+)-Sertraline"@en
DB01104	"CP 51974"@en
DB01104	"Sertralina"@en
DB01104	"Sertraline"@en
DB01104	"Sertralinum"@en
DB00605	"(Z)-5-Fluoro-2-methyl-1-((P-(methylsulfinyl)phenyl)methylene)-1H-indene-3-acetic acid"@en
DB00605	"cis-5-Fluoro-2-methyl-1-((4-(methylsulfinyl)phenyl)methylene)-1H-indene-3-acetic acid"@en
DB00605	"cis-5-Fluoro-2-methyl-1-((P-methylsulfinyl)benzylidene)indene-3-acetic acid"@en
DB00605	"Clinoril"@en
DB00605	"Sulindac"@en
DB00605	"Sulindaco"@en
DB00605	"Sulindacum"@en
DB01600	"2-(5-Benzoyl-thiophen-2-yl)-propionic acid"@en
DB01600	"2-(5-Benzyl-2-thienyl)propionsaeure"@en
DB01600	"5-Benzoyl-alpha-methyl-2-thiopheneacetic acid"@en
DB01600	"5-Benzoyl-alpha-methylthiophene-2-acetic acid"@en
DB01600	"Acide tiaprofenique"@en
DB01600	"Acido tiaprofenico"@en
DB01600	"Acidum tiaprofenicum"@en
DB01600	"alpha-Methyl-5-benzoyl-2-thienylacetic acid"@en
DB01600	"Tiaprofensaeure"@en
DB01600	"Tiaprofensäure"@en
DB08816	"(1S,2S,3R,5S)-3-(7-((1R,2S)-2-(3,4-Difluorophenyl)cyclopropylamino)-5-(propylthio)-3H-(1,2,3)triazolo(4,5-D)pyrimidin-3-yl)-5-(2-hydroxyethoxy)cyclopentane-1,2-diol"@en
DB08816	"AZD 6140"@en
DB08816	"AZD-6140"@en
DB08816	"AZD6140"@en
DB08816	"Brilinta"@en
DB00208	"Ticlopidina"@en
DB00208	"Ticlopidinum"@en
DB06822	"Tinzaparin sodium"@en
DB00775	"(2S)-2-(Butylsulfonylamino)-3-[4-(4-piperidin-4-ylbutoxy)phenyl]propanoic acid"@en
DB00775	"N-(Butylsulfonyl)-O-(4-(4-piperidyl)butyl)-L-tyrosine"@en
DB00775	"Tirofiban"@en
DB00775	"Tirofibanum"@en
DB00500	"1-Methyl-5-(4-methylbenzoyl)-pyrrole-2-acetic acid"@en
DB00500	"1-Methyl-5-P-toluoylpyrrole-2-acetic acid"@en
DB00500	"5-(P-Toluoyl)-1-methylpyrrole-2-acetic acid"@en
DB00500	"Tolmetin"@en
DB00500	"Tolmetina"@en
DB00500	"Tolmétine"@en
DB00500	"Tolmetino"@en
DB00500	"Tolmetinum"@en
DB00285	"Elafax"@en
DB00285	"Venlafaxina"@en
DB00285	"Venlafaxine"@en
DB00285	"Venlafaxinum"@en
DB06684	"Vilazodona"@en
DB06684	"Vilazodonum"@en
DB00011	"Interferon alpha-2"@en
DB00011	"Interferon alpha-A"@en
DB00011	"Interferon alpha-n1 (Ins)"@en
DB00011	"LeIF A"@en
DB00012	"Epoetin"@en
DB00012	"Erythropoietin precursor"@en
DB00480	"1-oxo-2-(2,6-Dioxopiperidin-3-yl)-4-aminoisoindoline"@en
DB00480	"3-(4-Amino-1-oxoisoindolin-2-yl)piperidine-2,6-dione"@en
DB00480	"CC-5013"@en
DB00480	"CDC 501"@en
DB00480	"IMid-1"@en
DB00480	"IMiD3"@en
DB00480	"Revlimid"@en
DB01041	"(+-)-N-(2,6-dioxo-3-Piperidyl)phthalimide"@en
DB01041	"(+-)-Thalidomide"@en
DB01041	"(±)-N-(2,6-dioxo-3-piperidyl)phthalimide"@en
DB01041	"(±)-thalidomide"@en
DB01041	"1,3-dioxo-2-(2,6-dioxopiperidin-3-yl)isoindoline"@en
DB01041	"2,6-dioxo-3-phthalimidopiperidine"@en
DB01041	"3-Phthalimidoglutarimide"@en
DB01041	"alpha-(N-Phthalimido)glutarimide"@en
DB01041	"alpha-N-Phthalylglutaramide"@en
DB01041	"alpha-Phthalimidoglutarimide"@en
DB01041	"Distaval"@en
DB01041	"K-17"@en
DB01041	"N-(2,6-dioxo-3-piperidyl)phthalimide"@en
DB01041	"N-Phthaloylglutamimide"@en
DB01041	"N-Phthalyl-glutaminsaeure-imid"@en
DB01041	"N-Phthalylglutamic acid imide"@en
DB01041	"Pro-ban M"@en
DB01041	"Sedalis"@en
DB01041	"Softenon"@en
DB01041	"Talidomida"@en
DB01041	"Talimol"@en
DB01041	"Thalidomide"@en
DB01041	"Thalidomidum"@en
DB01041	"α-(N-phthalimido)glutarimide"@en
DB01041	"α-N-phthalylglutaramide"@en
DB01041	"α-phthalimidoglutarimide"@en
DB00014	"Goserelin"@en
DB00014	"Goserelin acetate"@en
DB00014	"ICI-118630"@en
DB00014	"Zoladex"@en
DB00016	"Erythropoietin precursor"@en
DB00017	"Calcimar"@en
DB00017	"Calcitonin (Salmon Synthetic)"@en
DB00017	"Calcitonin 1 precursor"@en
DB00017	"Calcitonin Salmon"@en
DB00017	"Calcitonin-salmon"@en
DB00017	"Calcitonin, salmon"@en
DB00017	"Cibacalcin"@en
DB00017	"Fortical"@en
DB00017	"Miacalcin"@en
DB00017	"Salmon calcitonin"@en
DB00017	"Salmotonin"@en
DB00019	"G-CSF"@en
DB00019	"Granulocyte colony-stimulating factor precursor"@en
DB00019	"Lenograstim"@en
DB00019	"N-(3-Hydroxypropyl)Methionylcolony-stimulating Factor (human), 1-Ether with .Alpha.-Methyl-.Omega.-Hydroxypoly(Oxyethylene)"@en
DB00019	"Pluripoietin"@en
DB00020	"GM-CSF"@en
DB00290	"Bleocin"@en
DB00290	"Bleomicin"@en
DB00290	"Bleomicina"@en
DB00290	"Bleomycin A2"@en
DB00290	"Bleomycine"@en
DB00290	"Bleomycinum"@en
DB00290	"BLM"@en
DB08897	"Aclidinium"@en
DB00321	"10,11-dihydro-5-(gamma-Dimethylaminopropylidene)-5H-dibenzo(a,D)cycloheptene"@en
DB00321	"10,11-dihydro-N,N-Dimethyl-5H-dibenzo(a,D)heptalene-delta(5),gamma-propylamine"@en
DB00321	"3-(10,11-dihydro-5H-Dibenzo(a,D)cyclohepten-5-ylidene)-N,N-dimethyl-1-propanamine"@en
DB00321	"3-(10,11-dihydro-5H-Dibenzo[a,D]cyclohepten-5-ylidene)-N,N-dimethylpropan-1-amine"@en
DB00321	"5-(3-Dimethylaminopropylidene)-10,11-dihydro-5H-dibenzo(a,D)cycloheptatriene"@en
DB00321	"5-(3-Dimethylaminopropylidene)-10,11-dihydro-5H-dibenzo(a,D)cycloheptene"@en
DB00321	"5-(gamma-Dimethylaminopropylidene)-5H-dibenzo[a,D][1,4]cycloheptadiene"@en
DB00321	"Amitriptilina"@en
DB00321	"Amitriptylin"@en
DB00321	"Amitriptyline"@en
DB00321	"Amitriptylinum"@en
DB00543	"2-Chloro-11-(1-piperazinyl)dibenz(b,F)(1,4)oxazepine"@en
DB00543	"Amoxapin"@en
DB00543	"Amoxapina"@en
DB00543	"Amoxapinum"@en
DB00543	"Amoxepine"@en
DB00543	"Desmethylloxapin"@en
DB00572	"(+-)-Atropine"@en
DB00572	"(+-)-Hyoscyamine"@en
DB00572	"(+,-)-Tropyl tropate"@en
DB00572	"(±)-atropine"@en
DB00572	"(±)-hyoscyamine"@en
DB00572	"(3-Endo)-8-methyl-8-azabicyclo[3.2.1]oct-3-yl tropate"@en
DB00572	"[(1S,5R)-8-Methyl-8-azabicyclo[3.2.1]oct-3-yl] 3-hydroxy-2-phenyl-propanoate"@en
DB00572	"8-Methyl-8-azabicyclo[3.2.1]oct-3-yl 3-hydroxy-2-phenylpropanoate"@en
DB00572	"8-Methyl-8-azabicyclo[3.2.1]oct-3-yl tropate"@en
DB00572	"Atropin"@en
DB00572	"Atropina"@en
DB00572	"Atropine"@en
DB00572	"Atropinum"@en
DB00572	"dl-Hyoscyamine"@en
DB00572	"dl-tropyltropate"@en
DB00572	"Mydriasine"@en
DB00572	"Tropine tropate"@en
DB00972	"4-(P-Chlorobenzyl)-2-(hexahydro-1-methyl-1H-azepin-4-yl)-1-(2H)-phthalazinone"@en
DB00972	"Azelastina"@en
DB00972	"Azelastinum"@en
DB00245	"3-alpha-(diphenylmethoxy)tropane"@en
DB00245	"3alpha-(Diphenylmethoxy)-1alphah,5alphah-tropane"@en
DB00245	"3alpha-(Diphenylmethoxy)tropane"@en
DB00245	"3alpha-Benzhydryloxy-8-methyl-8-azabicyclo[3.2.1]octane"@en
DB00245	"3endo-benzhydryloxytropane"@en
DB00245	"3α-(diphenylmethoxy)-1αH,5αH-tropane"@en
DB00245	"3α-(diphenylmethoxy)tropane"@en
DB00245	"3α-benzhydryloxy-8-methyl-8-azabicyclo[3.2.1]octane"@en
DB00245	"Benzatropina"@en
DB00245	"Benzatropinum"@en
DB00245	"Benzhydryl 8-methyl-8-azabicyclo[3.2.1]oct-3-yl ether"@en
DB00245	"Benztropine"@en
DB00245	"Tropine Benzohydryl Ether"@en
DB00835	"[3-(4-Bromo-phenyl)-3-pyridin-2-yl-propyl]-dimethyl-amine"@en
DB00835	"1-(P-Bromophenyl)-1-(2-pyridyl)-3-dimethylaminopropane"@en
DB00835	"2-(P-Bromo-alpha-(2-dimethylaminoethyl)benzyl)pyridine"@en
DB00835	"3-(4-Bromophenyl)-N,N-dimethyl-3-(2-pyridinyl)-1-propanamine"@en
DB00835	"3-(P-Bromophenyl)-3-(2-pyridyl)-N,N-dimethylpropylamine"@en
DB00835	"BPN"@en
DB00835	"Bromfeniramina"@en
DB00835	"Brompheniramin"@en
DB00835	"Bromphéniramine"@en
DB00835	"Brompheniraminum"@en
DB00748	"(+-)-Carbinoxamine"@en
DB00748	"{2-[(4-chloro-phenyl)-pyridin-2-yl-methoxy]-ethyl}-dimethyl-amine"@en
DB00748	"2-(P-chloro-alpha-(2-(dimethylamino)Ethoxy)benzyl)pyridine"@en
DB00748	"Carbinoxamin"@en
DB00748	"Carbinoxamina"@en
DB00748	"Carbinoxamine"@en
DB00748	"Carbinoxamine base"@en
DB00748	"Carbinoxaminum"@en
DB00748	"Paracarbinoxamine"@en
DB00341	"Cetirizin"@en
DB00341	"Cetirizina"@en
DB00341	"Cetirizinum"@en
DB01114	"1-(p-chlorophenyl)-1-(2-pyridyl)-3-dimethylaminopropane"@en
DB01114	"1-(P-Chlorophenyl)-1-(2-pyridyl)-3-N,N-dimethylpropylamine"@en
DB01114	"2-[P-chloro-alpha-[2-(dimethylamino)Ethyl]benzyl]pyridine"@en
DB01114	"3-(P-Chlorophenyl)-3-(2-pyridyl)-N,N-dimethylpropylamine"@en
DB01114	"Chlorophenylpyridamine"@en
DB01114	"Chlorphenamin"@en
DB01114	"Chlorphenamine"@en
DB01114	"Chlorphenaminum"@en
DB01114	"Chlorpheniramine"@en
DB01114	"Chlorpheniraminum"@en
DB01114	"Clofeniramina"@en
DB01114	"Clorfenamina"@en
DB01114	"Clorfeniramina"@en
DB01114	"gamma-(4-Chlorophenyl)-gamma-(2-pyridyl)propyldimethylamine"@en
DB01114	"gamma-(4-Chlorophenyl)-N,N-dimethyl-2-pyridinepropanamine"@en
DB01114	"Haynon"@en
DB01114	"γ-(4-chlorophenyl)-γ-(2-pyridyl)propyldimethylamine"@en
DB00477	"3-(2-chloro-10H-Phenothiazin-10-yl)-N,N-dimethyl-1-propanamine"@en
DB00477	"3-(2-Chlorophenothiazin-10-yl)-N,N-dimethyl-propan-1-amine"@en
DB00477	"Aminazine"@en
DB00477	"Chlorderazin"@en
DB00477	"Chloropromazine"@en
DB00477	"Chlorpromados"@en
DB00477	"Chlorpromazine"@en
DB00477	"Chlorpromazinum"@en
DB00477	"Clorpromazina"@en
DB00477	"Contomin"@en
DB00477	"CPZ"@en
DB00477	"Largactil"@en
DB00477	"N-(3-Dimethylaminopropyl)-3-chlorophenothiazine"@en
DB00477	"Thorazine"@en
DB00283	"(+)-(2R)-2-(2-(((R)-P-chloro-alpha-Methyl-alpha-phenylbenzyl)oxy)ethyl)-1-methylpyrrolidine"@en
DB00283	"(+)-(2R)-2-[2-[[(R)-P-chloro-alpha-Methyl-alpha-phenylbenzyl]oxy]ethyl]-1-methylpyrrolidine"@en
DB00283	"Clemastina"@en
DB00283	"Clemastine"@en
DB00283	"Clemastinum"@en
DB00283	"Meclastin"@en
DB00771	"3-(2-Hydroxy-2,2-diphenyl-acetoxy)-1-methyl-1-azonia-bicyclo[2.2.2]octane"@en
DB00771	"3-Hydroxy-1-methylquinuclidinium benzilate ester"@en
DB00771	"Bromure de Clidinium"@en
DB00771	"Bromuro de clidinio"@en
DB00771	"Clidinii Bromidum"@en
DB00771	"CLIDINIUM"@en
DB00771	"Clidinium bromid"@en
DB00771	"N-Methyl quinuclidinyl benzilate"@en
DB01242	"3-(3-chloro-10,11-dihydro-5H-Dibenzo[b,F]azepin-5-yl)-N,N-dimethyl-1-propanamine"@en
DB01242	"3-(3-CHLORO-5H-dibenzo[b,F]azepin-5-yl)-N,N-dimethylpropan-1-amine"@en
DB01242	"3-Chloroimipramine"@en
DB01242	"Chlorimipramine"@en
DB01242	"Clomipramina"@en
DB01242	"Clomipramine"@en
DB01242	"Clomipraminum"@en
DB01242	"g 34586"@en
DB01242	"Monochlorimipramine"@en
DB00318	"(5alpha,6alpha)-7,8-Didehydro-4,5-epoxy-3-methoxy-17-methylmorphinan-6-ol"@en
DB00318	"(5α,6α)-7,8-didehydro-4,5-epoxy-3-methoxy-17-methylmorphinan-6-ol"@en
DB00318	"3-Methylmorphin"@en
DB00318	"3-methylmorphine"@en
DB00318	"7,8-Didehydro-4,5alpha-epoxy-3-methoxy-17-methylmorphinan-6alpha-ol"@en
DB00318	"Codein"@en
DB00318	"Codeína"@en
DB00318	"Codéine"@en
DB00318	"Codeine anhydrous"@en
DB00318	"Codeinum"@en
DB00318	"Codicept"@en
DB00318	"Coducept"@en
DB00318	"L-Codeine"@en
DB00318	"Methylmorphine"@en
DB00318	"morphine 3-methyl ether"@en
DB00318	"Morphine monomethyl ether"@en
DB00318	"morphine monomethyl ether"@en
DB00318	"morphine-3-methyl ether"@en
DB00318	"O(3)-Methylmorphine"@en
DB01176	"(+-)-1-Diphenylmethyl-4-methylpiperazine"@en
DB01176	"(±)-1-diphenylmethyl-4-methylpiperazine"@en
DB01176	"(N-Benzhydryl)(n'-methyl)diethylenediamine"@en
DB01176	"1-(Diphenylmethyl)-4-methylpiperazine"@en
DB01176	"1-Benzhydryl-4-methylpiperazin"@en
DB01176	"Ciclizina"@en
DB01176	"Cyclizine"@en
DB01176	"Cyclizinum"@en
DB01176	"N-Benzhydryl-N'-methylpiperazine"@en
DB01176	"N-methyl-N'-benzhydrylpiperazine"@en
DB00924	"(3-Dibenzo[a,d]cyclohepten-5-ylidene-propyl)-dimethyl-amine"@en
DB00924	"Ciclobenzaprina"@en
DB00924	"Cyclobenzaprine"@en
DB00924	"Cyclobenzaprinum"@en
DB00924	"N,N-Dimethyl-5H-dibenzo(a,D)cycloheptene-delta(5,gamma)-propylamine"@en
DB00924	"N,N-dimethyl-5H-dibenzo(a,d)cycloheptene-Δ5,γ-propylamine"@en
DB00979	"(+-)-Cyclopentolate"@en
DB00979	"(±)-cyclopentolate"@en
DB00979	"1-Hydroxy-alpha-phenylcyclopentaneacetic acid 2-(dimethylamino)ethyl ester"@en
DB00979	"2-(dimethylamino)Ethyl 1-hydroxy-alpha-phenylcyclopentaneacetate"@en
DB00979	"2-(dimethylamino)Ethyl 2-(1-hydroxycyclopentyl)-2-phenylacetate"@en
DB00979	"2-Phenyl-2-(1-hydroxycyclopentyl)ethanoic acid beta-(dimethylamino)ethyl ester"@en
DB00979	"alpha-(1-Hydroxycyclopentyl)benzeneacetic acid 2-(dimethylamino)ethyl ester"@en
DB00979	"beta-(dimethylamino)Ethyl (1-hydroxycyclopentyl)phenylacetate"@en
DB00979	"beta-Dimethylaminoethyl (1-hydroxycyclopentyl)phenylacetate"@en
DB00979	"Ciclopentolato"@en
DB00979	"Cyclopentolate"@en
