Disease1,Disease2,PHENO-SIM
171300,607685,0.0
171300,131440,0.0
171300,145200,0.0
171300,145100,0.0
171300,182000,0.0
171300,277350,0.0
171300,115300,0.0
171300,173200,0.0
171300,148100,0.0
171300,608320,0.0
171300,128101,0.0
171300,607225,0.0
171300,143100,0.0
171300,189600,0.0
171300,131200,0.0
171300,121201,0.0
171300,132100,0.0
171300,132090,0.0
171300,132300,0.0
171300,212140,0.0
171300,607516,0.0
171300,607508,0.0
171300,607501,0.0
171300,607498,0.0
171300,170900,0.0
171300,175100,0.0
171300,175505,0.0
171300,135550,0.0
171300,125700,0.0
171300,304900,0.0
171300,268320,0.0
171300,103100,0.0
171300,121200,0.0
171300,237500,0.0
171300,237450,0.0
171300,218800,0.0
171300,208085,0.0
171300,608217,0.0
171300,143500,0.0
171300,133690,0.0
171300,600803,0.0
171300,602522,0.0
171300,263800,0.0
171300,246400,0.0
171300,156000,0.0
171300,160300,0.0
171300,127750,0.0
171300,102400,0.0
171300,308350,0.0
171300,605021,0.0
171300,312910,0.0
171300,113610,0.0
171300,218200,0.0
171300,250790,0.0
171300,206200,0.0
171300,240400,0.0
171300,146110,0.0
171300,230800,0.0
171300,114550,0.0
171300,145600,0.0
171300,154276,0.0
171300,217150,0.0
171300,238800,0.0
171300,107650,0.0
171300,109200,0.0
171300,260570,0.0
171300,150699,0.0
171300,175510,0.0
171300,220120,0.0
171300,192200,0.0
171300,606798,0.0
171300,137400,0.0
171300,604278,0.0
171300,179800,0.0
171300,179830,0.0
171300,606842,0.0
171300,194200,0.0
171300,125852,0.0
171300,119500,0.0
171300,600634,0.0
171300,270960,0.0
171300,260480,0.0
171300,115645,0.0
171300,147480,0.0
171300,243200,0.0
171300,278200,0.0
171300,249100,0.0
171300,181460,0.0
171300,134750,0.0
102300,137580,0.0
102300,147530,0.0
102300,601042,0.0
102300,608622,0.0
102300,161900,0.0
102300,143465,0.0
102300,144110,0.0
102300,261515,0.0
102300,276300,0.0
102300,188030,0.0
102300,148000,0.0
102300,273300,0.0
102300,236000,0.0
102300,254400,0.0
102300,114480,0.0
102300,607681,0.0
102300,239350,0.0
102300,190300,0.0
102300,600131,0.0
102300,607631,0.0
102300,604827,0.0
102300,608105,0.0
102300,208700,0.0
102300,607682,0.0
102300,300491,0.0
102300,217200,0.0
102300,607628,0.0
102300,267740,0.0
102300,208550,0.0
102300,600807,0.0
102300,151400,0.0
102300,258360,0.0
102300,109543,0.0
102300,126200,0.0
102300,603165,0.0
102300,151590,0.0
102300,133600,0.0
102300,164230,0.0
102300,167870,0.0
102300,115000,0.0
102300,134510,0.0
102300,134520,0.0
102300,134430,0.0
102300,227300,0.0
102300,134500,0.0
102300,157950,0.0
102300,254200,0.0
102300,300494,0.0
102300,181500,0.0
102300,178600,0.0
102300,247640,0.0
102300,102500,0.0
102300,215470,0.0
102300,601518,0.0
102300,311360,0.0
102300,176807,0.0
102300,192000,0.0
102300,137750,0.0
102300,145500,0.0
102300,225755,0.0
102300,608033,0.0
102300,260970,0.0
102300,225740,0.0
102300,215140,0.0
102300,256370,0.0
102300,600351,0.0
102300,203700,0.0
102300,208300,0.0
102300,137800,0.0
102300,254500,0.0
102300,540000,0.0
102300,125310,0.0
102300,601367,0.0
102300,150600,0.0
102300,166710,0.0
102300,602080,0.0
102300,167320,0.0
102300,607459,0.0
102300,208230,0.0
102300,308205,0.0
102300,106400,0.0
102300,140600,0.0
102300,607850,0.0
102300,165720,0.0
102300,252320,0.0
102300,600808,0.0
102300,600631,0.0
102300,263300,0.0
102300,144700,0.0
102300,155601,0.0
102300,155600,0.0
102300,187950,0.0
102300,182280,0.0
102300,600082,0.0
102300,200170,0.0
102300,241100,0.0
102300,109350,0.0
102300,107320,0.0
102300,157300,0.0
102300,152700,0.0
102300,191390,0.0
102300,266600,0.0
102300,179600,0.0
102300,190400,0.0
102300,160750,0.0
102300,181000,0.0
102300,601608,0.0
102300,153880,0.0
102300,233810,0.0
102300,223350,0.0
102300,166760,0.0
102300,125853,0.0
102300,125851,0.0
102300,600496,0.0
102300,125850,0.0
102300,212350,0.0
102300,212112,0.0
102300,212130,0.0
102300,208750,0.0
102300,226000,0.0
102300,246300,0.0
102300,188050,0.0
102300,146255,0.0
102300,601626,0.0
102300,208920,0.0
102300,133239,0.0
102300,246470,0.0
102300,259500,0.0
102300,231090,0.0
102300,268220,0.0
102300,114500,0.0
102300,137215,0.0
102300,109800,0.0
102300,143880,0.0
102300,166300,0.0
102300,114580,0.0
102300,212050,0.0
102300,125320,0.0
102300,168600,0.0
102300,190310,0.0
102300,168100,0.0
102300,107550,0.0
102300,226150,0.0
102300,158280,0.0
102300,256700,0.0
102300,188470,0.0
102300,211980,0.0
102300,194070,0.0
102300,600263,0.0
102300,176800,0.0
102300,184700,0.0
102300,254800,0.0
102300,102100,0.0
102300,254770,0.0
102300,605055,0.0
102300,606703,0.0
102300,277460,0.0
102300,266120,0.0
102300,230450,0.0
102300,104300,0.0
102300,231900,0.0
102300,608583,0.0
102300,608088,0.0
102300,165199,0.0
102300,247200,0.0
102300,601004,0.0
102300,138800,0.0
102300,275000,0.0
102300,140300,0.0
102300,264120,0.0
102300,303110,0.0
102300,601665,0.0
102300,147540,0.0
102300,103780,0.0
102300,601682,0.0
102300,137760,0.0
102300,131300,0.0
102300,144650,0.0
102300,144010,0.0
102300,310468,0.0
102300,115195,0.0
102300,254450,0.0
102300,248190,0.0
102300,189800,0.0
102300,174800,0.0
102300,604416,0.0
102300,146500,0.0
102300,140850,0.0
102300,110100,0.0
102300,300125,0.0
102300,157700,0.0
102300,109100,0.0
102300,277440,0.0
102300,241519,0.0
102300,182830,0.0
102300,602068,0.0
102300,300232,0.0
102300,259050,0.0
102300,165150,0.0
102300,156190,0.0
102300,104130,0.0
102300,304790,0.0
102300,146850,0.0
102300,205700,0.0
102300,607499,0.0
102300,607685,0.0
102300,131440,0.0
102300,145200,0.0
102300,145100,0.0
102300,182000,0.0
102300,277350,0.0
102300,115300,0.0
102300,173200,0.0
102300,148100,0.0
102300,608320,0.0
102300,128101,0.0
102300,607225,0.0
102300,143100,0.0
102300,189600,0.0
102300,131200,0.0
102300,121201,0.0
102300,132100,0.0
102300,132090,0.0
102300,132300,0.0
102300,212140,0.0
102300,607516,0.0
102300,607508,0.0
102300,607501,0.0
102300,607498,0.0
102300,170900,0.0
102300,175100,0.0
102300,175505,0.0
102300,135550,0.0
102300,125700,0.0
102300,304900,0.0
102300,268320,0.0
102300,103100,0.0
102300,121200,0.0
102300,237500,0.0
102300,237450,0.0
102300,218800,0.0
102300,208085,0.0
102300,608217,0.0
102300,143500,0.0
102300,133690,0.0
102300,600803,0.0
102300,602522,0.0
102300,263800,0.0
102300,246400,0.0
102300,156000,0.0
102300,160300,0.0
102300,127750,0.0
102300,102400,0.0
102300,308350,0.0
102300,605021,0.0
102300,312910,0.0
102300,113610,0.0
102300,218200,0.0
102300,250790,0.0
102300,206200,0.0
102300,240400,0.0
102300,146110,0.0
102300,230800,0.0
102300,114550,0.0
102300,145600,0.0
102300,154276,0.0
102300,217150,0.0
102300,238800,0.0
102300,107650,0.0
102300,109200,0.0
102300,260570,0.0
102300,150699,0.0
102300,175510,0.0
102300,220120,0.0
102300,192200,0.0
102300,606798,0.0
102300,137400,0.0
102300,604278,0.0
102300,179800,0.0
102300,179830,0.0
102300,606842,0.0
102300,194200,0.0
102300,125852,0.0
102300,119500,0.0
102300,600634,0.0
102300,270960,0.0
102300,260480,0.0
102300,115645,0.0
102300,147480,0.0
102300,243200,0.0
102300,278200,0.0
102300,249100,0.0
102300,181460,0.0
102300,134750,0.0
137580,147530,0.0
137580,601042,0.0
137580,608622,0.0
137580,161900,0.0
137580,143465,0.0
137580,144110,0.0
137580,261515,0.0
137580,276300,0.0
137580,188030,0.0
137580,148000,0.0
137580,273300,0.0
137580,236000,0.0
137580,254400,0.0
137580,114480,0.0
137580,607681,0.0
137580,239350,0.0
137580,190300,0.0
137580,600131,0.0
137580,607631,0.0
137580,604827,0.0
137580,608105,0.0
137580,208700,0.0
137580,607682,0.0
137580,300491,0.0
137580,217200,0.0
137580,607628,0.0
137580,267740,0.0
137580,208550,0.0
137580,600807,0.0
137580,151400,0.0
137580,258360,0.0
137580,109543,0.0
137580,126200,0.0
137580,603165,0.0
137580,151590,0.0
137580,133600,0.0
137580,164230,0.0
137580,167870,0.0
137580,115000,0.0
137580,134510,0.0
137580,134520,0.0
137580,134430,0.0
137580,227300,0.0
137580,134500,0.0
137580,157950,0.0
137580,254200,0.0
137580,300494,0.0
137580,181500,0.0
137580,178600,0.0
137580,247640,0.0
137580,102500,0.0
137580,215470,0.0
137580,601518,0.0
137580,311360,0.0
137580,176807,0.0
137580,192000,0.0
137580,137750,0.0
137580,145500,0.0
137580,225755,0.0
137580,608033,0.0
137580,260970,0.0
137580,225740,0.0
137580,215140,0.0
137580,256370,0.0
137580,600351,0.0
137580,203700,0.0
137580,208300,0.0
137580,137800,0.0
137580,254500,0.0
137580,540000,0.0
137580,125310,0.0
137580,601367,0.0
137580,150600,0.0
137580,166710,0.0
137580,602080,0.0
137580,167320,0.0
137580,607459,0.0
137580,208230,0.0
137580,308205,0.0
137580,106400,0.0
137580,140600,0.0
137580,607850,0.0
137580,165720,0.0
137580,252320,0.0
137580,600808,0.0
137580,600631,0.0
137580,263300,0.0
137580,144700,0.0
137580,155601,0.0
137580,155600,0.0
137580,187950,0.0
137580,182280,0.0
137580,600082,0.0
137580,200170,0.0
137580,241100,0.0
137580,109350,0.0
137580,107320,0.0
137580,157300,0.0
137580,152700,0.0
137580,191390,0.0
137580,266600,0.0
137580,179600,0.0
137580,190400,0.0
137580,160750,0.0
137580,181000,0.0
137580,601608,0.0
137580,153880,0.0
137580,233810,0.0
137580,223350,0.0
137580,166760,0.0
137580,125853,0.0
137580,125851,0.0
137580,600496,0.0
137580,125850,0.0
137580,212350,0.0
137580,212112,0.0
137580,212130,0.0
137580,208750,0.0
137580,226000,0.0
137580,246300,0.0
137580,188050,0.0
137580,146255,0.0
137580,601626,0.0
137580,208920,0.0
137580,133239,0.0
137580,246470,0.0
137580,259500,0.0
137580,231090,0.0
137580,268220,0.0
137580,114500,0.0
137580,137215,0.0
137580,109800,0.0
137580,143880,0.0
137580,166300,0.0
137580,114580,0.0
137580,212050,0.0
137580,125320,0.0
137580,168600,0.0
137580,190310,0.0
137580,168100,0.0
137580,107550,0.0
137580,226150,0.0
137580,158280,0.0
137580,256700,0.0
137580,188470,0.0
137580,211980,0.0
137580,194070,0.0
137580,600263,0.0
137580,176800,0.0
137580,184700,0.0
137580,254800,0.0
137580,102100,0.0
137580,254770,0.0
137580,605055,0.0
137580,606703,0.0
137580,277460,0.0
137580,266120,0.0
137580,230450,0.0
137580,104300,0.0
137580,231900,0.0
137580,608583,0.0
137580,608088,0.0
137580,165199,0.0
137580,247200,0.0
137580,601004,0.0
137580,138800,0.0
137580,275000,0.0
137580,140300,0.0
137580,264120,0.0
137580,303110,0.0
137580,601665,0.0
137580,147540,0.0
137580,103780,0.0
137580,601682,0.0
137580,137760,0.0
137580,131300,0.0
137580,144650,0.0
137580,144010,0.0
137580,310468,0.0
137580,115195,0.0
137580,254450,0.0
137580,248190,0.0
137580,189800,0.0
137580,174800,0.0
137580,604416,0.0
137580,146500,0.0
137580,140850,0.0
137580,110100,0.0
137580,300125,0.0
137580,157700,0.0
137580,109100,0.0
137580,277440,0.0
137580,241519,0.0
137580,182830,0.0
137580,602068,0.0
137580,300232,0.0
137580,259050,0.0
137580,165150,0.0
137580,156190,0.0
137580,104130,0.0
137580,304790,0.0
137580,146850,0.0
137580,205700,0.0
137580,607499,0.0
137580,607685,0.0
137580,131440,0.0
137580,145200,0.0
137580,145100,0.0
137580,182000,0.0
137580,277350,0.0
137580,115300,0.0
137580,173200,0.0
137580,148100,0.0
137580,608320,0.0
137580,128101,0.0
137580,607225,0.0
137580,143100,0.0
137580,189600,0.0
137580,131200,0.0
137580,121201,0.0
137580,132100,0.0
137580,132090,0.0
137580,132300,0.0
137580,212140,0.0
137580,607516,0.0
137580,607508,0.0
137580,607501,0.0
137580,607498,0.0
137580,170900,0.0
137580,175100,0.0
137580,175505,0.0
137580,135550,0.0
137580,125700,0.0
137580,304900,0.0
137580,268320,0.0
137580,103100,0.0
137580,121200,0.0
137580,237500,0.0
137580,237450,0.0
137580,218800,0.0
137580,208085,0.0
137580,608217,0.0
137580,143500,0.0
137580,133690,0.0
137580,600803,0.0
137580,602522,0.0
137580,263800,0.0
137580,246400,0.0
137580,156000,0.0
137580,160300,0.0
137580,127750,0.0
137580,102400,0.0
137580,308350,0.0
137580,605021,0.0
137580,312910,0.0
137580,113610,0.0
137580,218200,0.0
137580,250790,0.0
137580,206200,0.0
137580,240400,0.0
137580,146110,0.0
137580,230800,0.0
137580,114550,0.0
137580,145600,0.0
137580,154276,0.0
137580,217150,0.0
137580,238800,0.0
137580,107650,0.0
137580,109200,0.0
137580,260570,0.0
137580,150699,0.0
137580,175510,0.0
137580,220120,0.0
137580,192200,0.0
137580,606798,0.0
137580,137400,0.0
137580,604278,0.0
137580,179800,0.0
137580,179830,0.0
137580,606842,0.0
137580,194200,0.0
137580,125852,0.0
137580,119500,0.0
137580,600634,0.0
137580,270960,0.0
137580,260480,0.0
137580,115645,0.0
137580,147480,0.0
137580,243200,0.0
137580,278200,0.0
137580,249100,0.0
137580,181460,0.0
137580,134750,0.0
147530,601042,0.0
147530,608622,0.0
147530,161900,0.0
147530,143465,0.0
147530,144110,0.0
147530,261515,0.0
147530,276300,0.0
147530,188030,0.0
147530,148000,0.0
147530,273300,0.0
147530,236000,0.0
147530,254400,0.0
147530,114480,0.0
147530,607681,0.0
147530,239350,0.0
147530,190300,0.0
147530,600131,0.0
147530,607631,0.0
147530,604827,0.0
147530,608105,0.0
147530,208700,0.0
147530,607682,0.0
147530,300491,0.0
147530,217200,0.0
147530,607628,0.0
147530,267740,0.0
147530,208550,0.0
147530,600807,0.0
147530,151400,0.0
147530,258360,0.0
147530,109543,0.0
147530,126200,0.0
147530,603165,0.0
147530,151590,0.0
147530,133600,0.0
147530,164230,0.0
147530,167870,0.0
147530,115000,0.0
147530,134510,0.0
147530,134520,0.0
147530,134430,0.0
147530,227300,0.0
147530,134500,0.0
147530,157950,0.0
147530,254200,0.0
147530,300494,0.0
147530,181500,0.0
147530,178600,0.0
147530,247640,0.0
147530,102500,0.0
147530,215470,0.0
147530,601518,0.0
147530,311360,0.0
147530,176807,0.0
147530,192000,0.0
147530,137750,0.0
147530,145500,0.0
147530,225755,0.0
147530,608033,0.0
147530,260970,0.0
147530,225740,0.0
147530,215140,0.0
147530,256370,0.0
147530,600351,0.0
147530,203700,0.0
147530,208300,0.0
147530,137800,0.0
147530,254500,0.0
147530,540000,0.0
147530,125310,0.0
147530,601367,0.0
147530,150600,0.0
147530,166710,0.0
147530,602080,0.0
147530,167320,0.0
147530,607459,0.0
147530,208230,0.0
147530,308205,0.0
147530,106400,0.0
147530,140600,0.0
147530,607850,0.0
147530,165720,0.0
147530,252320,0.0
147530,600808,0.0
147530,600631,0.0
147530,263300,0.0
147530,144700,0.0
147530,155601,0.0
147530,155600,0.0
147530,187950,0.0
147530,182280,0.0
147530,600082,0.0
147530,200170,0.0
147530,241100,0.0
147530,109350,0.0
147530,107320,0.0
147530,157300,0.0
147530,152700,0.0
147530,191390,0.0
147530,266600,0.0
147530,179600,0.0
147530,190400,0.0
147530,160750,0.0
147530,181000,0.0
147530,601608,0.0
147530,153880,0.0
147530,233810,0.0
147530,223350,0.0
147530,166760,0.0
147530,125853,0.0
147530,125851,0.0
147530,600496,0.0
147530,125850,0.0
147530,212350,0.0
147530,212112,0.0
147530,212130,0.0
147530,208750,0.0
147530,226000,0.0
147530,246300,0.0
147530,188050,0.0
147530,146255,0.0
147530,601626,0.0
147530,208920,0.0
147530,133239,0.0
147530,246470,0.0
147530,259500,0.0
147530,231090,0.0
147530,268220,0.0
147530,114500,0.0
147530,137215,0.0
147530,109800,0.0
147530,143880,0.0
147530,166300,0.0
147530,114580,0.0
147530,212050,0.0
147530,125320,0.0
147530,168600,0.0
147530,190310,0.0
147530,168100,0.0
147530,107550,0.0
147530,226150,0.0
147530,158280,0.0
147530,256700,0.0
147530,188470,0.0
147530,211980,0.0
147530,194070,0.0
147530,600263,0.0
147530,176800,0.0
147530,184700,0.0
147530,254800,0.0
147530,102100,0.0
147530,254770,0.0
147530,605055,0.0
147530,606703,0.0
147530,277460,0.0
147530,266120,0.0
147530,230450,0.0
147530,104300,0.0
147530,231900,0.0
147530,608583,0.0
147530,608088,0.0
147530,165199,0.0
147530,247200,0.0
147530,601004,0.0
147530,138800,0.0
147530,275000,0.0
147530,140300,0.0
147530,264120,0.0
147530,303110,0.0
147530,601665,0.0
147530,147540,0.0
147530,103780,0.0
147530,601682,0.0
147530,137760,0.0
147530,131300,0.0
147530,144650,0.0
147530,144010,0.0
147530,310468,0.0
147530,115195,0.0
147530,254450,0.0
147530,248190,0.0
147530,189800,0.0
147530,174800,0.0
147530,604416,0.0
147530,146500,0.0
147530,140850,0.0
147530,110100,0.0
147530,300125,0.0
147530,157700,0.0
147530,109100,0.0
147530,277440,0.0
147530,241519,0.0
147530,182830,0.0
147530,602068,0.0
147530,300232,0.0
147530,259050,0.0
147530,165150,0.0
147530,156190,0.0
147530,104130,0.0
147530,304790,0.0
147530,146850,0.0
147530,205700,0.0
147530,607499,0.0
147530,607685,0.0
147530,131440,0.0
147530,145200,0.0
147530,145100,0.0
147530,182000,0.0
147530,277350,0.0
147530,115300,0.0
147530,173200,0.0
147530,148100,0.0
147530,608320,0.0
147530,128101,0.0
147530,607225,0.0
147530,143100,0.0
147530,189600,0.0
147530,131200,0.0
147530,121201,0.0
147530,132100,0.0
147530,132090,0.0
147530,132300,0.0
147530,212140,0.0
147530,607516,0.0
147530,607508,0.0
147530,607501,0.0
147530,607498,0.0
147530,170900,0.0
147530,175100,0.0
147530,175505,0.0
147530,135550,0.0
147530,125700,0.0
147530,304900,0.0
147530,268320,0.0
147530,103100,0.0
147530,121200,0.0
147530,237500,0.0
147530,237450,0.0
147530,218800,0.0
147530,208085,0.0
147530,608217,0.0
147530,143500,0.0
147530,133690,0.0
147530,600803,0.0
147530,602522,0.0
147530,263800,0.0
147530,246400,0.0
147530,156000,0.0
147530,160300,0.0
147530,127750,0.0
147530,102400,0.0
147530,308350,0.0
147530,605021,0.0
147530,312910,0.0
147530,113610,0.0
147530,218200,0.0
147530,250790,0.0
147530,206200,0.0
147530,240400,0.0
147530,146110,0.0
147530,230800,0.0
147530,114550,0.0
147530,145600,0.0
147530,154276,0.0
147530,217150,0.0
147530,238800,0.0
147530,107650,0.0
147530,109200,0.0
147530,260570,0.0
147530,150699,0.0
147530,175510,0.0
147530,220120,0.0
147530,192200,0.0
147530,606798,0.0
147530,137400,0.0
147530,604278,0.0
147530,179800,0.0
147530,179830,0.0
147530,606842,0.0
147530,194200,0.0
147530,125852,0.0
147530,119500,0.0
147530,600634,0.0
147530,270960,0.0
147530,260480,0.0
147530,115645,0.0
147530,147480,0.0
147530,243200,0.0
147530,278200,0.0
147530,249100,0.0
147530,181460,0.0
147530,134750,0.0
601042,608622,0.0
601042,161900,0.0
601042,143465,0.0
601042,144110,0.0
601042,261515,0.0
601042,276300,0.0
601042,188030,0.0
601042,148000,0.0
601042,273300,0.0
601042,236000,0.0
601042,254400,0.0
601042,114480,0.0
601042,607681,0.0
601042,239350,0.0
601042,190300,0.0
601042,600131,0.0
601042,607631,0.0
601042,604827,0.0
601042,608105,0.0
601042,208700,0.0
601042,607682,0.0
601042,300491,0.0
601042,217200,0.0
601042,607628,0.0
601042,267740,0.0
601042,208550,0.0
601042,600807,0.0
601042,151400,0.0
601042,258360,0.0
601042,109543,0.0
601042,126200,0.0
601042,603165,0.0
601042,151590,0.0
601042,133600,0.0
601042,164230,0.0
601042,167870,0.0
601042,115000,0.0
601042,134510,0.0
601042,134520,0.0
601042,134430,0.0
601042,227300,0.0
601042,134500,0.0
601042,157950,0.0
601042,254200,0.0
601042,300494,0.0
601042,181500,0.0
601042,178600,0.0
601042,247640,0.0
601042,102500,0.0
601042,215470,0.0
601042,601518,0.0
601042,311360,0.0
601042,176807,0.0
601042,192000,0.0
601042,137750,0.0
601042,145500,0.0
601042,225755,0.0
601042,608033,0.0
601042,260970,0.0
601042,225740,0.0
601042,215140,0.0
601042,256370,0.0
601042,600351,0.0
601042,203700,0.0
601042,208300,0.0
601042,137800,0.0
601042,254500,0.0
601042,540000,0.0
601042,125310,0.0
601042,601367,0.0
601042,150600,0.0
601042,166710,0.0
601042,602080,0.0
601042,167320,0.0
601042,607459,0.0
601042,208230,0.0
601042,308205,0.0
601042,106400,0.0
601042,140600,0.0
601042,607850,0.0
601042,165720,0.0
601042,252320,0.0
601042,600808,0.0
601042,600631,0.0
601042,263300,0.0
601042,144700,0.0
601042,155601,0.0
601042,155600,0.0
601042,187950,0.0
601042,182280,0.0
601042,600082,0.0
601042,200170,0.0
601042,241100,0.0
601042,109350,0.0
601042,107320,0.0
601042,157300,0.0
601042,152700,0.0
601042,191390,0.0
601042,266600,0.0
601042,179600,0.0
601042,190400,0.0
601042,160750,0.0
601042,181000,0.0
601042,601608,0.0
601042,153880,0.0
601042,233810,0.0
601042,223350,0.0
601042,166760,0.0
601042,125853,0.0
601042,125851,0.0
601042,600496,0.0
601042,125850,0.0
601042,212350,0.0
601042,212112,0.0
601042,212130,0.0
601042,208750,0.0
601042,226000,0.0
601042,246300,0.0
601042,188050,0.0
601042,146255,0.0
601042,601626,0.0
601042,208920,0.0
601042,133239,0.0
601042,246470,0.0
601042,259500,0.0
601042,231090,0.0
601042,268220,0.0
601042,114500,0.0
601042,137215,0.0
601042,109800,0.0
601042,143880,0.0
601042,166300,0.0
601042,114580,0.0
601042,212050,0.0
601042,125320,0.0
